1000,0.0036362
2000,0.00530353
3000,0.00793385
4000,0.01284258
5000,0.02164188
6000,0.03134398
7000,0.03523086
8000,0.032355981
9000,0.04135723
10000,0.118248041
20000,0.296298707
30000,0.462064162
40000,0.829009199
50000,1.294140887
60000,1.905027676
70000,3.060945439
